price,sale_month,sale_day,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,Yr_house,renovation,rnovation
875000,3,31,3,1.5,2440,5750,1,0,0,3,8,1320,1120,47.6991,-122.296,2160,6820,76,0,1
870000,9,17,4,3,2940,7108,2,0,1,3,9,2220,720,47.5437,-122.395,2240,7950,4,0,1
655000,5,16,5,3.25,3690,12353,2,0,0,5,9,3690,0,47.7672,-122.292,2290,9082,38,0,1
767450,6,4,3,2,1630,7599,1,0,0,3,10,1630,0,47.6981,-122.376,2030,7599,9,0,1
338000,3,26,5,2.5,2400,4496,2,0,0,3,7,2400,0,47.3692,-122.126,1880,4319,11,0,1
364950,4,27,4,2.5,1930,6957,2,0,0,3,8,1930,0,47.4309,-122.191,2090,6996,20,0,1
255000,3,30,3,2.5,1720,6200,2,0,0,3,7,1720,0,47.2137,-121.989,1710,9520,1,0,1
710000,4,6,4,2.5,2720,8000,1,0,0,4,7,1360,1360,47.5237,-122.391,1790,8000,60,0,1
554820,5,23,4,2,3510,12905,1,0,2,3,8,2210,1300,47.4466,-122.36,2530,16143,50,1,0
490000,8,15,3,1.75,1490,11360,1,0,0,3,8,1490,0,47.5896,-122.12,2350,10320,40,0,1
440000,1,20,5,3.25,2610,3642,2,0,0,3,8,2080,530,47.535,-122.284,1750,3118,10,0,1
425000,7,21,2,1,1150,6835,1,0,1,3,7,1010,140,47.5567,-122.273,1150,6561,93,0,1
645000,7,2,3,1.75,2270,11472,1,0,0,4,7,1370,900,47.7057,-122.374,2270,8340,59,0,1
385100,8,4,3,1,1060,8040,1,0,0,4,6,1060,0,47.7121,-122.287,1300,7620,66,0,1
567500,3,24,3,1.75,2570,14033,1,0,2,4,8,2570,0,47.4335,-122.338,2550,16100,62,0,1
900000,3,4,3,2.5,3400,16603,2,0,0,3,10,3400,0,47.6012,-122.023,3400,12601,15,0,1
725000,6,20,4,3.25,3940,27591,2,0,3,3,9,3440,500,47.5157,-122.116,3420,29170,15,0,1
268450,12,4,5,2.25,2200,9600,1,0,0,4,7,1100,1100,47.3263,-122.364,1780,9680,52,0,1
470000,11,10,4,2,2410,4680,2,0,0,3,9,2410,0,47.6234,-122.113,1910,4611,41,0,1
425000,7,9,2,1,1320,8830,1,0,0,3,7,1020,300,47.6433,-122.404,1620,8531,76,0,1
335000,3,5,3,2,1210,9926,1,0,0,4,7,1210,0,47.5731,-122.135,1690,9737,61,1,0
540000,7,2,3,2.25,1320,1800,2,0,0,3,7,1320,0,47.6081,-122.289,2010,4500,21,0,1
1240000,6,19,4,3.5,3820,13224,2,0,0,3,10,3280,540,47.6005,-122.199,3340,9700,25,0,1
386000,6,5,3,2,1330,8100,1,0,0,4,7,1330,0,47.7251,-122.175,1590,8100,46,0,1
525000,4,17,3,1.75,1720,7200,1,0,0,3,7,1140,580,47.6977,-122.132,1700,8400,38,0,1
565000,3,13,4,1.75,2030,7350,1,0,0,3,8,2030,0,47.6274,-122.094,2000,7998,49,0,1
354000,11,10,2,1,850,5225,1,0,0,3,7,850,0,47.5311,-122.38,1230,5225,66,0,1
851000,4,21,4,2.5,3130,13202,2,0,0,3,10,3130,0,47.5878,-121.976,2840,10470,19,0,1
595000,12,10,3,2.25,2400,16301,1,0,0,3,8,1400,1000,47.6901,-122.282,1720,9828,53,0,1
273950,3,4,3,2.25,1570,3109,2,0,0,3,8,1570,0,47.3258,-122.186,1680,3590,13,0,1
399000,12,26,3,1.75,1620,10000,1,0,0,5,6,1620,0,47.5091,-122.262,1880,10000,97,0,1
675000,5,2,5,2.5,2820,67518,2,0,0,3,8,2820,0,47.5794,-122.025,2820,48351,36,0,1
635000,9,8,3,1.75,1530,5000,1,0,2,3,7,1020,510,47.6806,-122.36,1530,5000,67,0,1
280000,9,26,4,2.5,2400,4596,2,0,0,3,8,2400,0,47.3358,-122.265,2230,4763,11,0,1
253000,6,3,2,1.75,1220,5000,1,0,0,5,7,860,360,47.4906,-122.204,1120,5000,94,0,1
635700,5,22,4,2.5,3240,13978,1,0,0,3,9,1860,1380,47.6298,-122.057,3150,12767,38,0,1
125000,12,10,3,1,1230,4800,1,0,0,1,6,1230,0,47.6941,-122.365,1230,4800,99,0,1
440000,1,26,4,1.75,2180,10200,1,0,2,3,8,2000,180,47.7638,-122.27,2590,10445,49,0,1
249900,7,17,3,1.75,2080,12522,1,0,0,5,6,2080,0,47.267,-122.25,1690,11200,65,0,1
415000,8,14,2,1,1070,4500,1,0,0,3,7,1070,0,47.6802,-122.29,1320,4465,78,0,1
447500,9,5,4,2.5,2425,9017,2,0,0,3,9,2425,0,47.3003,-122.263,2725,7019,2,0,1
275000,7,28,4,2.5,2060,5742,2,0,0,3,7,2060,0,47.3612,-122.185,1610,7298,16,0,1
800000,6,23,4,3,3520,4895,1,0,0,3,8,1980,1540,47.6678,-122.361,1570,2153,61,0,1
510000,3,30,2,1,1070,5280,1,0,0,3,6,1070,0,47.6168,-122.303,1380,2370,115,0,1
339000,3,10,3,2,2350,8459,1,0,0,3,9,2350,0,47.3043,-122.349,2430,8459,26,0,1
410000,7,18,4,2.25,2510,4090,2,0,0,3,8,1840,670,47.7345,-121.967,2070,4090,3,0,1
710000,10,10,4,2.75,2780,6978,2,0,0,3,8,2780,0,47.6881,-122.04,2760,5460,14,0,1
480000,10,2,4,1.75,1920,9380,1,0,0,3,7,1920,0,47.6344,-122.118,1580,8580,51,0,1
375000,9,17,3,2,1450,7300,1,0,0,5,7,1450,0,47.7517,-122.342,1660,9069,60,0,1
380000,11,4,2,1,980,3400,1,0,0,3,7,980,0,47.6688,-122.323,1200,3420,92,0,1
407000,9,3,3,2.25,1430,1448,3,0,0,3,8,1430,0,47.6916,-122.341,1430,1383,10,0,1
155000,5,14,2,1,700,5200,1,0,0,5,6,700,0,47.4924,-122.175,1030,5200,63,0,1
649950,2,23,4,3.5,2440,3012,3,0,1,3,8,2440,0,47.6923,-122.392,1860,4650,10,0,1
455000,3,2,5,2,2500,7860,1,0,0,3,7,1040,1460,47.7212,-122.226,2060,9684,52,0,1
300000,1,20,3,2,1470,16500,1,0,0,3,7,1470,0,47.3617,-122.061,1720,14406,54,0,1
753888,5,8,4,2.5,2660,5500,2,0,2,3,9,2660,0,47.5439,-121.996,3620,5500,12,0,1
310000,5,28,3,1,1430,19901,1,0,0,4,7,1430,0,47.7558,-122.229,1780,12697,88,0,1
310000,10,17,4,2.5,3140,22100,1,0,0,4,8,1820,1320,47.319,-122.362,2700,25500,55,0,1
2200000,1,8,5,4,5840,11652,2,0,1,3,11,4410,1430,47.5835,-122.202,3120,13639,27,0,1
409000,7,29,2,1.75,1480,4000,1,0,0,4,6,740,740,47.6916,-122.38,1060,4000,90,0,1
245000,7,8,3,2.5,1600,2788,2,0,0,4,7,1600,0,47.4034,-122.187,1720,3605,23,0,1
400000,2,23,3,1,1100,5100,2,0,0,4,7,1100,0,47.679,-122.386,1540,5100,115,0,1
390000,3,10,3,2.5,1640,6991,1,0,0,3,7,1110,530,47.7255,-122.327,1860,7342,48,0,1
250000,3,4,2,1,1400,19570,1,0,0,3,6,1100,300,47.4724,-122.271,2250,6500,86,0,1
476500,8,11,3,1,1060,8625,2,0,0,4,7,1060,0,47.6615,-122.179,2010,8901,53,1,0
990000,7,30,3,4,2550,3900,2,0,2,3,8,2050,500,47.6415,-122.392,2340,6400,75,1,0
320000,4,28,2,1,850,8400,1,0,0,4,6,850,0,47.4696,-122.359,1280,8400,74,0,1
440000,12,8,5,1.75,3690,36036,1,0,0,3,9,1890,1800,47.3473,-122.085,2680,44131,30,0,1
789500,6,12,4,2.5,3010,6100,2,0,0,3,9,3010,0,47.6647,-122.08,2890,5176,10,0,1
443000,3,23,2,1,1220,10170,1,0,0,3,7,980,240,47.7297,-122.327,1990,9064,67,0,1
270000,12,22,3,1.75,1370,10866,1,0,0,4,6,1370,0,47.6774,-122.164,1580,14250,70,0,1
383000,10,22,3,1.75,1410,7215,1,0,0,3,7,1410,0,47.7343,-122.193,1550,7600,48,0,1
371000,8,22,2,1.5,1110,1189,3,0,0,3,8,1110,0,47.6711,-122.377,1420,1311,15,0,1
540000,1,7,4,2.5,2050,3784,2,0,0,3,8,2050,0,47.7189,-122.181,2050,3366,14,0,1
1185000,6,17,3,2.75,2500,5568,2,0,0,5,9,2500,0,47.6258,-122.312,2810,5568,110,0,1
260000,9,8,3,1.5,1750,7000,2,0,0,3,8,1750,0,47.3108,-122.346,1840,9305,32,0,1
627000,8,26,3,2,1940,3800,1,0,0,4,7,1050,890,47.6842,-122.309,1700,3800,88,0,1
1020000,6,27,3,2.25,1670,4800,1,0,3,3,8,1670,0,47.6356,-122.367,2300,4800,112,0,1
1200000,6,25,4,1.75,3990,13470,2,0,0,3,11,3990,0,47.5305,-122.131,5790,13709,9,0,1
660000,2,12,3,3,2470,11900,2,0,0,3,9,2290,180,47.641,-122.057,2590,11900,39,0,1
609950,3,12,3,2.25,1760,10350,1,0,0,4,7,1330,430,47.6605,-122.188,2210,11337,36,0,1
335000,9,15,3,1.75,1270,4800,1,0,0,3,7,1270,0,47.693,-122.361,1490,4800,62,0,1
235750,5,22,2,1,740,11250,1,0,0,2,6,740,0,47.5036,-122.362,1390,11250,77,0,1
340000,3,5,4,2.5,2665,5868,2,0,0,3,9,2665,0,47.3831,-122.185,2665,6092,9,0,1
482000,8,19,4,2.75,3010,15750,1,0,0,4,8,1560,1450,47.7336,-122.183,2110,9450,42,0,1
415000,9,8,4,2.25,2520,8000,1,0,2,3,8,1680,840,47.3202,-122.383,2300,8000,45,0,1
579000,12,31,3,2.5,2300,18540,1,0,0,3,8,1800,500,47.7767,-122.369,2460,18540,54,0,1
680000,9,2,4,3,3150,6175,2,0,0,3,9,3150,0,47.5968,-122.017,3150,6986,14,0,1
365000,2,23,4,2.5,1620,219542,2,0,0,3,7,1620,0,47.4014,-122.069,2240,217800,35,0,1
250000,2,10,4,2,2170,5404,1,0,0,5,6,1470,700,47.3046,-122.22,1030,5477,95,0,1
890000,11,20,4,2.5,3370,7200,2,0,0,3,8,3370,0,47.7698,-122.384,1880,7200,1,0,1
645000,5,4,4,2.75,2340,6350,1,0,0,4,7,1310,1030,47.5559,-122.379,2020,6350,41,0,1
255000,5,9,2,1,810,7980,1,0,0,1,6,810,0,47.489,-122.337,1440,7980,87,0,1
395900,3,20,3,1.75,1880,8706,1,0,0,3,7,940,940,47.7362,-122.292,1880,7200,88,0,1
735000,11,21,4,2,1640,6000,1,0,0,4,9,1640,0,47.6505,-122.375,1900,6000,104,0,1
690000,3,4,3,1,1090,4000,1,0,0,4,7,1090,0,47.6846,-122.386,1520,4000,70,0,1
756450,12,23,4,2,3210,8400,1,0,0,5,7,2040,1170,47.5322,-122.391,2540,6458,101,0,1
330000,6,27,4,1.75,2440,7350,1,0,0,3,8,1610,830,47.3743,-122.285,2180,7680,37,0,1
560000,6,30,3,2.25,2070,15002,1,0,0,3,8,2070,0,47.7635,-122.274,2070,15002,60,1,0
525000,6,6,5,2.75,2440,8000,1,0,0,4,7,1240,1200,47.7283,-122.17,1780,8391,43,0,1
605000,10,10,4,1.5,1880,3500,1,0,0,4,7,1080,800,47.6835,-122.347,1690,3500,89,0,1
250000,5,29,2,1,1110,26051,1,0,0,3,6,1110,0,47.4711,-122.291,2240,12255,64,0,1
286651,4,30,3,2.5,1830,4997,2,0,0,3,7,1830,0,47.3035,-122.283,2488,4998,11,0,1
360000,11,6,4,2.5,2390,7115,2,0,0,3,9,2390,0,47.2593,-122.222,2600,7916,16,0,1
400000,10,28,3,1,1690,6658,1,0,0,3,7,1690,0,47.7099,-122.35,1080,5925,73,1,0
672000,12,1,3,1,1220,8573,1,0,0,4,7,1220,0,47.6088,-122.193,1390,8573,61,0,1
244500,5,1,3,1.75,1210,8864,1,0,0,3,7,1210,0,47.3639,-122.08,1510,8062,30,0,1
425000,3,24,4,2.5,1940,4517,1,0,0,3,8,1190,750,47.776,-122.26,1910,10410,5,0,1
605000,1,7,5,3,3670,9600,1,0,1,3,8,1980,1690,47.5648,-122.316,1730,4933,60,0,1
350000,10,17,4,2.75,2500,5995,2,0,0,3,8,2500,0,47.3749,-122.107,2530,5988,7,0,1
425000,6,27,3,1,1520,213444,1,0,3,5,8,1520,0,47.5081,-122.093,2640,213444,27,0,1
480000,12,18,3,2.5,2980,7338,2,0,0,3,8,2980,0,47.437,-122.207,3010,5267,9,0,1
318000,7,31,5,2.5,2820,9956,1,0,0,4,7,1410,1410,47.4715,-122.33,2700,9956,48,0,1
1570000,5,27,4,3.75,3070,5850,2,0,0,5,9,2400,670,47.633,-122.283,2940,5573,88,0,1
650000,10,29,10,2,3610,11914,2,0,0,4,7,3010,600,47.5705,-122.175,2040,11914,57,0,1
402000,8,25,3,1.75,1580,6127,1,0,0,5,7,1580,0,47.7192,-122.32,1500,6128,68,0,1
259250,3,16,3,1,940,5904,1,0,0,3,6,940,0,47.699,-122.35,870,5728,68,0,1
600000,6,3,4,2.5,2620,9873,2,0,0,3,8,2620,0,47.5822,-122.051,2520,9935,28,0,1
495000,8,5,3,2.75,1830,208216,2,0,0,3,8,1830,0,47.4377,-122.464,1530,16988,18,0,1
398000,11,20,3,1,1480,6550,1,0,0,4,6,1480,0,47.5498,-122.381,1200,6550,90,0,1
457000,6,30,3,2.5,1220,1330,2,0,0,3,8,1010,210,47.6904,-122.37,1360,3750,7,0,1
249000,5,7,3,1,1110,8423,1,0,0,3,7,1110,0,47.4718,-122.342,1140,9083,63,0,1
729000,1,7,4,3.5,3065,5440,3,0,0,3,9,3065,0,47.524,-122.2,2210,8400,1,0,1
808900,7,11,5,2.5,2900,5901,2,0,0,3,9,2900,0,47.5396,-121.998,3200,5775,9,0,1
472000,4,27,5,2.5,2570,7412,2,0,0,3,8,2570,0,47.7265,-121.957,2890,8056,9,0,1
355000,7,15,3,1,1600,5001,1,0,0,5,6,1080,520,47.7232,-122.289,1340,5001,85,0,1
630000,7,2,4,2.5,2190,9880,1,0,0,4,8,1410,780,47.6926,-122.186,2190,9198,36,0,1
495000,4,6,4,2.5,2480,91911,1,0,2,4,7,1470,1010,47.4579,-121.981,2540,91911,42,0,1
361000,9,25,3,1.75,1650,11220,1,0,0,4,7,1650,0,47.7567,-122.071,1340,10129,46,0,1
613500,5,1,3,3.25,1876,1531,3,0,0,3,9,1876,0,47.6864,-122.265,1876,1533,6,0,1
338950,11,10,3,1.75,1610,22496,1,0,0,4,7,1610,0,47.3443,-122.073,2050,35772,41,0,1
350000,9,26,4,2.5,2500,5831,2,0,0,3,8,2500,0,47.3454,-122.039,2500,5188,8,0,1
290000,4,28,3,2.25,1610,3764,2,0,0,3,7,1610,0,47.3589,-122.083,1610,3825,3,0,1
700000,6,5,3,1.75,1910,4800,1,0,0,3,7,1080,830,47.6844,-122.332,1750,4800,56,0,1
299900,6,25,3,1,1110,8593,1,0,0,3,7,1110,0,47.7595,-122.309,1780,8593,36,0,1
167000,4,30,1,1,780,10235,1,0,0,3,6,780,0,47.713,-121.315,930,10165,26,0,1
360000,11,24,4,2.5,1950,5451,2,0,0,3,7,1950,0,47.4341,-122.144,2240,6221,11,0,1
355000,5,27,4,2.25,1810,4970,2,0,0,3,7,1810,0,47.5003,-122.156,1810,4858,12,0,1
629000,9,30,3,2.5,2160,1912,2,0,0,3,9,1970,190,47.5642,-122.292,1810,2653,1,0,1
433000,5,16,4,2.5,2280,7568,2,0,0,4,7,2280,0,47.5115,-122.194,2280,5312,14,0,1
750000,7,29,4,1.75,2520,21834,1,1,4,3,8,1420,1100,47.4996,-122.378,1700,8100,55,0,1
599380,2,9,3,1.75,1270,7350,1,0,0,4,7,1270,0,47.6046,-122.168,1880,7350,48,0,1
226500,8,4,3,1.5,1300,7370,1,0,0,4,7,900,400,47.3025,-122.37,1430,7500,39,0,1
342000,8,27,4,2,1570,11200,1,0,0,3,7,1120,450,47.7573,-122.217,1570,11200,56,0,1
525000,12,11,2,1.5,1480,43645,1,0,0,3,8,1480,0,47.5484,-122.045,1600,34326,41,1,0
348000,3,5,3,2.25,2570,8491,2,0,0,4,8,2570,0,47.3759,-122.125,2400,8049,26,0,1
450000,9,15,3,1.5,1440,9711,1,0,0,3,7,1140,300,47.7394,-122.252,1590,9711,59,0,1
474950,12,3,3,2.25,1850,2575,2,0,0,3,9,1850,0,47.5525,-122.273,1080,4120,2,0,1
1008000,6,17,4,3.5,2650,3060,2,0,0,3,9,2060,590,47.6735,-122.332,1470,3060,14,0,1
713900,3,6,3,2.5,3370,167706,1,0,0,3,10,3370,0,47.4379,-122.022,3350,213444,15,0,1
435000,11,20,2,2.5,1560,1222,2,0,0,3,8,1080,480,47.604,-122.307,1560,2081,7,0,1
395000,2,27,2,1,980,5100,1,0,0,4,6,980,0,47.6824,-122.38,1190,5100,108,0,1
825000,12,17,4,3.25,3200,4477,2,0,0,3,9,2390,810,47.664,-122.402,1830,4920,9,0,1
525000,4,10,3,2.5,2190,34528,2,0,0,3,8,2190,0,47.4594,-121.986,2460,37901,21,0,1
399000,2,23,4,2.5,2480,4334,2,0,0,3,8,2480,0,47.3826,-122.036,2480,5632,3,0,1
334000,3,26,2,1,900,1818,2,0,0,4,7,900,0,47.6485,-122.397,1570,1830,70,0,1
750000,4,27,6,1.75,2750,9563,2,0,0,4,8,2750,0,47.6368,-122.097,2040,9563,42,0,1
265000,7,17,2,1,1600,7936,1,0,0,3,7,1600,0,47.7411,-122.322,1580,7440,68,0,1
722500,12,22,5,2.25,3700,7207,1,0,1,5,8,1850,1850,47.7736,-122.371,2340,7900,45,0,1
190848,3,19,4,1.5,1370,7904,1,0,0,3,7,900,470,47.3344,-122.28,1370,7900,45,0,1
232000,9,17,4,2,1440,5911,1,0,0,5,5,1440,0,47.5072,-122.181,1500,11089,72,0,1
539950,3,23,3,2.5,1330,2183,3,0,0,3,8,1330,0,47.6987,-122.365,1310,5000,1,0,1
515000,5,6,3,2.5,3000,8250,1,0,0,4,8,1760,1240,47.6191,-122.112,2040,8250,52,0,1
609500,2,24,3,1.75,1590,1113,3,0,0,3,8,1590,0,47.6691,-122.402,1520,1357,1,0,1
299950,3,19,2,1,890,5200,1,0,0,4,6,890,0,47.5311,-122.373,950,5200,74,0,1
729999,4,10,6,4.5,3600,6110,2,0,0,3,9,2510,1090,47.5687,-122.291,1360,5800,3,0,1
815000,6,26,4,2.75,2620,4743,1,0,2,4,8,1310,1310,47.6829,-122.4,1900,4764,66,0,1
820000,6,2,3,1.75,2160,6272,1,0,0,4,8,1390,770,47.6777,-122.306,1290,5376,55,0,1
588000,8,22,4,1.75,1930,7245,1,0,0,4,8,1510,420,47.6396,-122.112,1880,7245,43,0,1
400000,11,13,6,2,2320,210830,2,0,0,4,8,2320,0,47.398,-122.081,2540,217800,53,0,1
384000,7,17,6,3,2320,4502,1,0,0,4,7,1200,1120,47.5552,-122.3,1160,5628,28,0,1
270000,5,9,3,2,1690,9583,1,0,0,4,7,1690,0,47.4825,-122.164,1690,9583,46,0,1
3000000,4,7,4,3.75,5090,14823,1,0,0,3,11,4180,910,47.62,-122.207,3030,12752,2,0,1
549000,7,29,4,2.25,2420,59800,1,0,0,4,8,1350,1070,47.6206,-122.056,2160,17598,30,0,1
173000,10,2,2,1,1740,8100,1,0,0,3,6,1050,690,47.4942,-122.304,960,8100,68,0,1
594950,10,26,4,3.25,2557,9480,2,0,2,3,7,2557,0,47.5449,-122.262,2220,8340,67,1,0
290000,2,18,3,2.5,2200,4240,2,0,0,3,7,2200,0,47.3715,-122.127,2200,4311,12,0,1
539950,10,7,4,2.75,2910,9000,1,0,0,4,8,2130,780,47.544,-122.176,1970,9000,49,0,1
352500,4,20,3,1.75,1500,10269,1,0,0,3,7,1030,470,47.7672,-122.348,2090,10269,57,0,1
435000,6,17,2,1,1230,3800,1,0,0,3,7,1230,0,47.6797,-122.292,1610,3800,87,0,1
300000,7,28,3,2,720,7598,1,0,0,5,6,720,0,47.5483,-122.36,1080,7209,68,0,1
313100,3,25,4,2.5,2660,9030,1,0,0,4,7,1450,1210,47.4558,-122.212,1870,9030,38,0,1
421500,10,1,3,1.5,990,4500,1,0,0,5,7,990,0,47.6051,-122.298,1490,4000,67,0,1
225000,1,23,3,1,1120,8407,1,0,0,5,6,1120,0,47.2051,-122.006,1250,8658,28,0,1
368000,5,11,3,2.5,1370,1350,2,0,0,3,7,1010,360,47.5534,-122.382,1450,6000,8,0,1
275000,7,25,3,2.5,2497,4400,2,0,0,3,8,2497,0,47.2873,-122.283,2434,4400,8,0,1
1050000,4,22,4,4,4550,54013,1,0,1,4,9,2300,2250,47.5964,-122.077,3540,39634,26,0,1
525000,9,15,3,2.5,1740,2350,2,0,0,3,8,1120,620,47.6206,-122.297,1750,3802,19,0,1
395000,7,9,4,2.75,1970,37026,1,0,0,4,8,1970,0,47.4375,-122.446,1970,51836,54,0,1
525000,5,27,5,3,2750,3800,1,0,0,5,7,1750,1000,47.6845,-122.313,1900,3800,89,0,1
264000,6,23,3,1.75,1760,7482,1,0,0,4,8,1760,0,47.3129,-122.369,2000,7500,49,0,1
388500,8,27,3,2.25,1350,944,2,0,0,3,8,1050,300,47.5997,-122.312,1350,1245,8,0,1
368000,5,12,3,1,1280,9898,1,0,0,3,7,1280,0,47.7677,-122.163,1290,9625,47,0,1
263000,10,21,3,1.75,1660,7210,1,0,0,4,7,1660,0,47.3609,-122.274,2150,7350,38,0,1
830000,10,22,3,2.5,2760,11287,2,0,3,3,10,2000,760,47.739,-122.264,2760,13719,24,0,1
249000,7,29,3,2,1260,1125,2,0,0,3,7,810,450,47.5262,-122.361,1260,1172,4,0,1
410000,3,20,4,1.75,2320,7500,1,0,0,3,7,1220,1100,47.7574,-122.343,2230,7500,60,0,1
660000,3,12,3,3.5,2740,3785,2,0,0,3,9,2190,550,47.7195,-122.182,2060,3457,14,0,1
265000,3,19,4,1.5,1240,8158,1,0,0,4,7,1110,130,47.3716,-122.31,1520,8147,54,0,1
211000,5,12,3,1.5,1350,7620,1,0,0,5,6,1350,0,47.4565,-122.35,1350,7620,74,0,1
521450,10,17,3,2,1290,5700,1,0,0,5,7,1290,0,47.5713,-122.397,1160,5700,65,0,1
1980000,2,25,4,3.5,4500,44384,1,0,0,3,12,3340,1160,47.6323,-122.192,2540,26287,25,0,1
147000,3,3,3,1.5,1480,9606,1,0,0,4,7,1100,380,47.2978,-122.363,1600,9619,51,0,1
1749000,7,25,4,2.5,3910,22710,1,0,0,3,8,3910,0,47.6295,-122.217,2920,16544,107,1,0
1325000,8,8,4,2.5,4010,37076,2,0,0,4,12,4010,0,47.7139,-122.106,4280,35326,25,0,1
474900,6,3,3,2.25,1800,43647,1,0,0,4,8,1800,0,47.7757,-122.132,2480,25608,39,0,1
398000,5,22,2,1,590,10945,1,0,0,3,5,590,0,47.3364,-122.033,2020,15180,32,0,1
297500,4,28,4,2.5,2190,8100,1,0,0,4,8,1250,940,47.3131,-122.392,2100,8840,37,0,1
355000,4,17,3,1.5,1370,4790,2,0,0,4,7,1370,0,47.7253,-122.164,1370,3799,33,0,1
377500,5,3,2,1,840,4500,1,0,0,3,6,840,0,47.5441,-122.39,1300,5000,76,0,1
455000,12,26,3,2.5,1980,7309,2,0,0,3,7,1980,0,47.7257,-122.172,2060,9681,22,0,1
374000,7,15,4,1.75,2220,15600,1,0,0,5,7,1140,1080,47.492,-122.166,1670,4800,52,0,1
597500,12,9,3,1.75,2030,32565,1,0,0,3,8,1600,430,47.7112,-122.098,2910,34190,34,0,1
639000,8,11,3,2.5,2010,3300,2,0,0,3,9,1610,400,47.5573,-122.287,1660,4950,1,0,1
515000,9,4,4,2.5,2030,39049,1,0,0,4,7,1530,500,47.4413,-122.345,2400,14605,62,0,1
425000,2,27,2,1,1300,11080,1,0,0,4,7,1300,0,47.7281,-122.233,1600,9259,60,0,1
479000,4,11,4,2.5,2050,6705,1,0,0,4,7,1230,820,47.7242,-122.217,1610,7292,42,0,1
660000,5,22,3,2.5,2450,4332,2,0,0,3,8,2450,0,47.6942,-122.016,2450,4154,5,0,1
570000,5,20,2,1.75,1540,4025,1,0,0,4,7,1190,350,47.5876,-122.391,1950,4420,107,0,1
1034500,6,12,4,2.5,2370,10858,2,0,0,3,9,2370,0,47.6336,-122.192,2510,21673,12,0,1
230000,10,20,2,1,870,7020,1,0,0,4,6,570,300,47.5404,-122.352,1730,7020,73,0,1
442500,6,9,4,2.5,2170,14024,2,0,0,3,8,2170,0,47.7346,-121.97,2240,14029,23,0,1
630000,6,5,4,3.75,4610,40202,1,0,0,4,10,2500,2110,47.4599,-122,3050,41056,35,0,1
284000,3,16,3,1.75,1560,21000,1,0,0,3,7,1560,0,47.4776,-122.337,1070,7920,61,0,1
541000,9,26,3,2.5,1790,4038,2,0,0,3,8,1790,0,47.5499,-121.998,1700,3365,10,0,1
307000,6,10,4,1,1150,8184,1,0,0,3,6,1150,0,47.7431,-122.319,990,8184,68,0,1
285000,10,16,4,2.5,2434,4400,2,0,0,3,8,2434,0,47.2874,-122.283,2434,4400,8,0,1
380000,5,22,2,2.5,1230,987,2,0,0,3,7,1060,170,47.6007,-122.305,1290,1328,4,0,1
1775000,1,7,4,3.25,3730,7071,3,0,2,3,11,3730,0,47.6292,-122.355,3730,7680,30,0,1
750000,10,4,4,1.75,2100,6613,2,0,0,3,8,2100,0,47.567,-122.385,1630,5750,106,1,0
389517,9,18,4,2.5,2640,4725,2,0,0,3,8,2640,0,47.371,-122.017,2370,4725,1,0,1
655000,2,19,3,1.75,1800,5102,1,0,0,3,7,1170,630,47.6514,-122.407,1720,5102,63,0,1
498800,7,9,2,1.75,1350,4614,1,0,0,3,8,1350,0,47.7091,-122.015,1680,4775,7,0,1
370000,9,5,4,2.5,2720,8666,2,0,0,3,9,2720,0,47.3846,-122.169,2410,8100,23,0,1
212000,1,14,3,2.25,1900,18000,1,0,0,4,7,1280,620,47.3251,-122.354,1920,15000,47,0,1
562000,11,25,4,1.75,2060,4080,1,0,0,3,7,1460,600,47.6698,-122.325,1620,4080,93,1,0
465000,10,1,4,1.75,1730,11700,1,0,0,3,7,880,850,47.6031,-122.13,1570,7820,59,0,1
1506000,5,21,4,3.25,3660,5800,2,0,0,3,10,3360,300,47.6283,-122.312,3240,5800,106,1,0
515000,12,3,3,2.25,1300,1180,3,0,0,3,8,1300,0,47.6871,-122.339,1300,1174,7,0,1
610000,1,9,4,2.25,2090,35040,1,0,0,3,8,1490,600,47.5739,-122.032,2910,21132,35,0,1
1430000,9,11,4,2.5,3380,27589,2,0,0,3,10,3380,0,47.6292,-122.225,3390,20075,49,0,1
465000,11,3,4,2,2000,6250,1,0,0,3,7,1480,520,47.5532,-122.389,1110,6250,85,0,1
354000,1,7,3,1.75,1340,6300,1,0,0,3,7,1340,0,47.7186,-122.218,1780,7200,43,0,1
270000,5,12,3,2.25,2080,26574,1,0,2,3,7,1380,700,47.2846,-122.192,1770,8140,22,0,1
264950,4,24,2,1,1000,6000,1,0,0,3,6,1000,0,47.5208,-122.372,1250,6000,64,0,1
327000,10,23,4,1,1620,6000,1,0,0,5,7,1620,0,47.4763,-122.206,1310,6000,110,0,1
920000,9,8,4,2.75,3140,9085,1,0,2,5,8,1570,1570,47.5675,-122.16,2430,9350,54,0,1
466500,6,5,3,1,1430,3840,1,0,0,3,7,950,480,47.6847,-122.381,1430,3840,70,0,1
219950,5,20,3,1.5,1650,9936,1,0,0,3,7,1090,560,47.3285,-122.328,1560,9890,48,0,1
168000,5,30,2,1.5,1220,3568,1,0,0,4,8,1220,0,47.3804,-122.318,1180,3678,39,0,1
305000,2,20,4,2.5,2430,9103,2,0,0,3,8,2430,0,47.2939,-122.368,2260,8090,25,0,1
